A	Row225	243	362	2299	2299	0	243	2299
A	Row226	364	483	2299	2299	0	364	2299
A	Row227	485	604	2299	2299	0	485	2299
A	Row228	606	725	2299	2299	0	606	2299
A	Row229	1	120	2178	2178	0	1	2178
A	Row230	122	241	2178	2178	0	122	2178
A	Row231	243	362	2178	2178	0	243	2178
A	Row232	364	483	2178	2178	0	364	2178
A	Row233	485	604	2178	2178	0	485	2178
A	Row234	606	725	2178	2178	0	606	2178
A	Row235	1	120	2057	2057	0	1	2057
A	Row236	122	241	2057	2057	0	122	2057
A	Row237	243	362	2057	2057	0	243	2057
A	Row238	364	483	2057	2057	0	364	2057
A	Row239	485	604	2057	2057	0	485	2057
A	Row240	606	725	2057	2057	0	606	2057
A	Row241	1	120	1936	1936	0	1	1936
A	Row242	122	241	1936	1936	0	122	1936
A	Row243	243	362	1936	1936	0	243	1936
A	Row244	364	483	1936	1936	0	364	1936
A	Row245	485	604	1936	1936	0	485	1936
A	Row246	606	725	1936	1936	0	606	1936
A	Row247	1	120	1815	1815	0	1	1815
A	Row248	122	241	1815	1815	0	122	1815
A	Row249	243	362	1815	1815	0	243	1815
A	Row250	364	483	1815	1815	0	364	1815
A	Row251	485	604	1815	1815	0	485	1815
A	Row252	606	725	1815	1815	0	606	1815
A	Row253	1	120	1694	1694	0	1	1694
A	Row254	122	241	1694	1694	0	122	1694
A	Row255	243	362	1694	1694	0	243	1694
A	Row256	364	483	1694	1694	0	364	1694
A	Row257	485	604	1694	1694	0	485	1694
A	Row258	606	725	1694	1694	0	606	1694
A	Row259	1	120	1573	1573	0	1	1573
A	Row260	122	241	1573	1573	0	122	1573
A	Row261	243	362	1573	1573	0	243	1573
A	Row262	364	483	1573	1573	0	364	1573
A	Row263	485	604	1573	1573	0	485	1573
A	Row264	606	725	1573	1573	0	606	1573
A	Row265	1	120	1452	1452	0	1	1452
A	Row266	122	241	1452	1452	0	122	1452
A	Row267	243	362	1452	1452	0	243	1452
A	Row268	364	483	1452	1452	0	364	1452
A	Row269	485	604	1452	1452	0	485	1452
A	Row270	606	725	1452	1452	0	606	1452
A	Row271	1	120	1331	1331	0	1	1331
A	Row272	122	241	1331	1331	0	122	1331
A	Row273	243	362	1331	1331	0	243	1331
A	Row274	364	483	1331	1331	0	364	1331
A	Row275	485	604	1331	1331	0	485	1331
A	Row276	606	725	1331	1331	0	606	1331
A	Row277	1	120	1210	1210	0	1	1210
A	Row278	122	241	1210	1210	0	122	1210
A	Row279	243	362	1210	1210	0	243	1210
A	Row280	364	483	1210	1210	0	364	1210
A	Row281	485	604	1210	1210	0	485	1210
A	Row282	606	725	1210	1210	0	606	1210
A	Row283	1	120	1089	1089	0	1	1089
A	Row284	122	241	1089	1089	0	122	1089
A	Row285	243	362	1089	1089	0	243	1089
A	Row286	364	483	1089	1089	0	364	1089
A	Row287	485	604	1089	1089	0	485	1089
A	Row288	606	725	1089	1089	0	606	1089
A	Row289	1	120	968	968	0	1	968
A	Row290	122	241	968	968	0	122	968
A	Row291	243	362	968	968	0	243	968
A	Row292	364	483	968	968	0	364	968
A	Row293	485	604	968	968	0	485	968
A	Row294	606	725	968	968	0	606	968
A	Row295	1	120	847	847	0	1	847
A	Row296	122	241	847	847	0	122	847
A	Row297	243	362	847	847	0	243	847
A	Row298	364	483	847	847	0	364	847
A	Row299	485	604	847	847	0	485	847
A	Row300	606	725	847	847	0	606	847
A	Row301	1	120	726	726	0	1	726
A	Row302	122	241	726	726	0	122	726
A	Row303	243	362	726	726	0	243	726
A	Row304	364	483	726	726	0	364	726
A	Row305	485	604	726	726	0	485	726
A	Row306	606	725	726	726	0	606	726
A	Row307	1	120	605	605	0	1	605
A	Row308	122	241	605	605	0	122	605
A	Row309	243	362	605	605	0	243	605
A	Row310	364	483	605	605	0	364	605
A	Row311	485	604	605	605	0	485	605
A	Row312	606	725	605	605	0	606	605
A	Row313	1	120	484	484	0	1	484
A	Row314	122	241	484	484	0	122	484
A	Row315	243	362	484	484	0	243	484
A	Row316	364	483	484	484	0	364	484
A	Row317	485	604	484	484	0	485	484
A	Row318	606	725	484	484	0	606	484
A	Row319	1	120	363	363	0	1	363
A	Row320	122	241	363	363	0	122	363
A	Row321	243	362	363	363	0	243	363
A	Row322	364	483	363	363	0	364	363
A	Row323	485	604	363	363	0	485	363
A	Row324	606	725	363	363	0	606	363
A	Row325	1	120	242	242	0	1	242
A	Row326	122	241	242	242	0	122	242
A	Row327	243	362	242	242	0	243	242
A	Row328	364	483	242	242	0	364	242
A	Row329	485	604	242	242	0	485	242
A	Row330	606	725	242	242	0	606	242
A	Row331	1	120	121	121	0	1	121
A	Row332	122	241	121	121	0	122	121
A	Row333	243	362	121	121	0	243	121
A	Row334	364	483	121	121	0	364	121
A	Row335	485	604	121	121	0	485	121
A	Row336	606	725	121	121	0	606	121
A	Row337	1	120	0	0	0	1	0
A	Row338	122	241	0	0	0	122	0
A	Row339	243	362	0	0	0	243	0
A	Row340	364	483	0	0	0	364	0
A	Row341	485	604	0	0	0	485	0
A	Row342	606	725	0	0	0	606	0
